web-scraper-order,web-scraper-start-url,marque,prix,adresse,image-src
"1708086717-126","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Alpha romeo 147","2 500 000 FCFA","Plateau","media/annonces/pics/thumbs/20ab820b6337749857fe0b315ea66ef5.jpg"
"1708086717-127","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Bmw x5","35 000 000 FCFA","Plateau","media/annonces/pics/thumbs/7efc0d5863700cf20ecfabe6af4ac077.jpg"
"1708086717-128","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Hyundai ix35","6 000 000 FCFA","Plateau","media/annonces/pics/thumbs/88c3ebb0d8318fe5a408e0a254962ade.png"
"1708086717-129","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Ford focus 2014","5 400 000 FCFA","Plateau","media/annonces/pics/thumbs/41ddc979b1c3b8e2afa27c81f28b4167.png"
"1708086717-130","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Mercedes vito","4 450 000 FCFA","Plateau","media/annonces/pics/thumbs/1a99f43a1a0bb8132155b5334bf536ea.jpg"
"1708086717-131","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Peugeot 207","3 500 000 FCFA","Plateau","media/annonces/pics/thumbs/226f049e714535d4375e540575d6787e.jpg"
"1708086717-132","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","A vendre Citroën C3","2 800 000 FCFA","Plateau","img/nophoto.png"
"1708086717-133","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Range rover sport","6 900 000 FCFA","Plateau","media/annonces/pics/thumbs/7dafc978c43b95da36d9128d6193139f.jpg"
"1708086717-134","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Mercedes e200 avant-garde","17 800 000 FCFA","Plateau","media/annonces/pics/thumbs/b0cd4a7c7fa255a23628773542651563.png"
"1708086717-135","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Location de véhicules","25 000 FCFA","Plateau","media/annonces/pics/thumbs/7b2f3680fa79193e05fe853a40ba433e.jpg"
"1708086717-136","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","vend kia sorento","3 700 000 FCFA","Mbour","media/annonces/pics/thumbs/8493c9cdb1aaae4b41c9c4e390f98ac0.jpg"
"1708086717-137","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Peugeot 207","3 500 000 FCFA","Plateau","media/annonces/pics/thumbs/4e961392a76dc2c04648d0183fe2cf32.jpg"
"1708086717-138","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Chevrolet nubira phase 2","1 999 000 FCFA","Plateau","media/annonces/pics/thumbs/378f83598845dda1d7f51692542248bd.jpg"
"1708086717-139","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Toyota rav4","6 200 000 FCFA","Plateau","media/annonces/pics/thumbs/1ff452119bfb822a95537441ecdae7bf.png"
"1708086717-140","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Chevrolet Equinox LT 2012","8 500 000 FCFA","Plateau","media/annonces/pics/thumbs/aca7ea5d120612ea8d2fdff166374de7.jpg"
"1708086717-141","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","FORD ESCAPE HYDRID","4 250 000 FCFA","Saint Louis","media/annonces/pics/thumbs/3c7c3f526a71427ffa29f7ec4e318b76.jpg"
"1708086717-142","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","2017 Citroen C4 Presque Neuve","12 000 000 FCFA","Plateau","media/annonces/pics/thumbs/32e4d351f243544bb8c8f5a5d1f0d31c.jpg"
"1708086717-143","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Lifan","1 950 000 FCFA","Plateau","media/annonces/pics/thumbs/69a4c4e54a79cd5302029e180cd92d3f.jpg"
"1708086717-144","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Renault scenic","1 400 000 FCFA","Plateau","media/annonces/pics/thumbs/45d5cb23521862c72ce782c5bb1a9179.jpg"
"1708086717-145","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Volkswagen polo","1 800 000 FCFA","Plateau","media/annonces/pics/thumbs/2424e30b3104cc1cd86b18eff1a7cdfe.jpg"
"1708086717-146","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Citroën c4","3 500 000 FCFA","Plateau","media/annonces/pics/thumbs/0a70e7a73307f883fb7755e1fef22b3c.jpg"
"1708086717-147","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Toyota corolla","2 000 000 FCFA","Plateau","media/annonces/pics/thumbs/cc16de2fee7dee3a2d803ed197f216f2.jpg"
"1708086717-148","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Crossfire","4 700 000 FCFA","Plateau","media/annonces/pics/thumbs/2a25474a5c94cb4f060654408de59434.jpg"
"1708086717-149","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Vente","7 500 FCFA","Rufisque","media/annonces/pics/thumbs/73c77753ffc10f699c0c27a6d1030797.jpg"
"1708086717-150","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Voitures de luxe aux meilleurs prix!!","6 500 000 FCFA","Plateau","media/annonces/pics/thumbs/f8391066413333b4d48546c0ca2bb297.jpg"
"1708086717-151","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Jeep compass 2009","4 000 000 FCFA","Saint Louis","media/annonces/pics/thumbs/0becfa40b81defe4831aa366fe5e7e5b.jpg"
"1708086717-152","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=83","Peugeot 207","3 200 000 FCFA","Plateau","media/annonces/pics/thumbs/5d33921921e5718ad97b36d964f4020b.jpg"
"1708086724-153","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Ford escape","9 000 000 FCFA","Plateau","media/annonces/pics/thumbs/c30f2f9041e1fef00e8e13d220e1180e.jpg"
"1708086724-154","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Toyota Rav4","13 000 000 FCFA","Plateau","media/annonces/pics/thumbs/1a6b266933cd99d0c02cb401cc1f64b8.jpg"
"1708086724-155","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Renault Duster","4 500 000 FCFA","Plateau","media/annonces/pics/thumbs/91db3bd49be0d85176ba98aee379cb67.jpg"
"1708086724-156","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Toyota corolla verso","5 100 000 FCFA","Plateau","media/annonces/pics/thumbs/bae80fff929b0855431b56476901a313.jpg"
"1708086724-157","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Renault clio","3 500 000 FCFA","Plateau","media/annonces/pics/thumbs/70e70dec914b64db454f674e4d24103e.jpg"
"1708086724-158","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Range rover evoque","22 000 000 FCFA","Plateau","media/annonces/pics/thumbs/fda7538c9ccfbe82abbc09a50be95de4.jpg"
"1708086724-159","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Pajero","6 900 000 FCFA","Plateau","media/annonces/pics/thumbs/7656888617506521e478141f53e297d0.jpg"
"1708086724-160","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Ford edge titanium","15 500 000 FCFA","Plateau","media/annonces/pics/thumbs/c6f6719e3231c4c032fb667928c5c473.jpg"
"1708086724-161","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Peugeot 308 type 2","3 300 000 FCFA","Plateau","media/annonces/pics/thumbs/13b64f42339f5a87ed5943d7cb9f3443.png"
"1708086724-162","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Vente BMW E46 M51","2 500 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/70fa5d7876a9ac3d2e132be27e6c4e59.jpg"
"1708086724-163","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","TOYOTA PRADO TX.L 2015","24 000 000 FCFA","Plateau","media/annonces/pics/thumbs/3af8e8667834c978ee9187a1aa6d924f.jpeg"
"1708086724-164","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Peugeot 205","1 200 000 FCFA","Plateau","media/annonces/pics/thumbs/dbc133db69e136cee8cf499ff51a9b64.jpg"
"1708086724-165","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Range rover sport","45 000 000 FCFA","Plateau","media/annonces/pics/thumbs/261e490d29a71618802ad2e88cecc328.jpg"
"1708086724-166","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Citroën ds4","4 300 000 FCFA","Plateau","media/annonces/pics/thumbs/d6a34346e919eabe86e5592bade0a789.jpg"
"1708086724-167","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Toyota rav 4","8 600 000 FCFA","Plateau","media/annonces/pics/thumbs/20f9f9eed222fa1bd417e8ef5c6cd4ef.jpeg"
"1708086724-168","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Toyota auris","5 800 000 FCFA","Plateau","media/annonces/pics/thumbs/523d3a99ce6c19ba3c0c7884da3bbdf1.jpg"
"1708086724-169","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Mitsubishi asx","7 800 000 FCFA","Plateau","media/annonces/pics/thumbs/8f28ce85f9ae674b03b92f1720693648.jpg"
"1708086724-170","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Peugeot 307","2 200 000 FCFA","Plateau","media/annonces/pics/thumbs/41d5b1fc1febe3908d5c3d7523c47d41.jpg"
"1708086724-171","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Renault scenic","2 100 000 FCFA","Plateau","media/annonces/pics/thumbs/e81713ccd947ccc7121571d354e254e0.jpg"
"1708086724-172","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Hyundai Elentra","4 800 000 FCFA","Plateau","media/annonces/pics/thumbs/87e4f5040730c5d757c1496ce3d96196.jpg"
"1708086724-173","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Ford escape","5 900 000 FCFA","Plateau","media/annonces/pics/thumbs/21b88b304cfcc1dd63893014bd2d6c19.jpg"
"1708086724-174","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Hyundai santa","5 000 000 FCFA","Plateau","media/annonces/pics/thumbs/5dd2896daaa48f32bf5eaba7532db18a.png"
"1708086724-175","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Toyota prado","30 000 000 FCFA","Plateau","media/annonces/pics/thumbs/b5ac1d8ef28a412a089605b534a0bebe.png"
"1708086724-176","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","BELLE Ford Edge limited","5 500 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/a30036c98c9f21511204a8044a70220b.jpg"
"1708086724-177","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Renault megane 3","3 400 000 FCFA","Plateau","media/annonces/pics/thumbs/470fd713211ce0149add7ad9b3696262.jpg"
"1708086724-178","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Citroën c3","1 500 000 FCFA","Plateau","media/annonces/pics/thumbs/bbabfc70c1220ec93e7e4ec1dcb245da.jpg"
"1708086724-179","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","HYUNDAI SANTA FE MANUELLE ESSENCE 2012","8 000 000 FCFA","Plateau","media/annonces/pics/thumbs/b9f2232959586b43063807e7bbf46435.jpg"
"1708086724-180","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","ford fusion 2013 echange possible","6 500 000 FCFA","Plateau","media/annonces/pics/thumbs/ba7873922ff622cf28ad5f9a15b38305.jpg"
"1708086724-181","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Chevrolet kalos","2 000 000 FCFA","Plateau","media/annonces/pics/thumbs/15729df85d5b4165e9c28ba821fefc3f.jpg"
"1708086724-182","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Peugeot 308 Venant 2011 Essence","3 800 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/f297b9ad7d6c8cf03960abbbbcff0c33.jpg"
"1708086724-183","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Peugeot 207","2 850 000 FCFA","Plateau","media/annonces/pics/thumbs/4720360386cf2879e0273cfc11afa00b.jpg"
"1708086724-184","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Ford fusion","1 900 000 FCFA","Plateau","media/annonces/pics/thumbs/7b11172c9ae4625faee75bb854848693.jpg"
"1708086724-185","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","BELLE CHEVROLET CRUZE VENANT 2012","5 500 000 FCFA","Plateau","media/annonces/pics/thumbs/6d70252f11abbaa53e7e7bbf0d471083.jpg"
"1708086724-186","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Wanter Peugeot 308 Break 7 places","2 900 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/4a2690c5d68432912f9f6d1a4bf5c151.png"
"1708086724-187","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","HYUNDAI iX35 ESSENCE MANUELLE 2012","9 500 000 FCFA","Pikine","media/annonces/pics/thumbs/6d11d42c2c064024a5f34fefff055ecf.jpg"
"1708086724-188","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Hyundai ix35","8 000 000 FCFA","Plateau","media/annonces/pics/thumbs/f1b7c60e858183e3a980b8362289435a.jpg"
"1708086724-189","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Citroën c4","2 000 000 FCFA","Plateau","media/annonces/pics/thumbs/dc2df605904f9ef7717a2c4fba631c9d.jpg"
"1708086724-190","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Peugeot 407","3 500 000 FCFA","Plateau","media/annonces/pics/thumbs/53f289067c44bc2de83040c4125ecf8d.png"
"1708086724-191","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Citroën xantia","1 500 000 FCFA","Plateau","media/annonces/pics/thumbs/187eb6adf046e9df8e7e1865e717c67b.jpg"
"1708086724-192","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","hyundai Gedz","2 000 000 FCFA","Plateau","media/annonces/pics/thumbs/d8fd5dbad3a74088d2eca05f52a5e93b.jpg"
"1708086724-193","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Urgent HYUNDAI SANTA FE","3 600 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/79e1ad411df1e90d77106bd2624701c1.jpg"
"1708086724-194","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=82","Volkswagen tigan","5 500 000 FCFA","Plateau","media/annonces/pics/thumbs/083ffad7953bb6310387360068702d63.png"
"1708086730-195","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Peugeot 206 +","2 500 000 FCFA","Plateau","media/annonces/pics/thumbs/71606c4858a24e04ebc18bf78bd9d983.jpg"
"1708086730-196","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Mercedes sprinter","13 000 000 FCFA","Plateau","media/annonces/pics/thumbs/082290e43a885a101bbd39a036b68089.jpg"
"1708086730-197","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Toyota rav 4","6 500 000 FCFA","Plateau","media/annonces/pics/thumbs/8e9303883401ccffd183bd87986b31bd.jpg"
"1708086730-198","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Peugeot 205","1 500 000 FCFA","Plateau","media/annonces/pics/thumbs/4a126cb50c8470082c6dbfb15cfa23d4.jpg"
"1708086730-199","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Polo cross volkswagen","4 700 000 FCFA","Plateau","media/annonces/pics/thumbs/c22861b3a85d481ea14d91ed0084aac7.jpg"
"1708086730-200","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Hyundai i10","2 500 000 FCFA","Plateau","media/annonces/pics/thumbs/ed0d1319e92afef12bc88e497677a438.jpg"
"1708086730-201","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Volkswagen amarok","15 000 000 FCFA","Plateau","media/annonces/pics/thumbs/77d751c9465695440a5098ab724c6e4d.jpg"
"1708086730-202","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Range rover sport","45 000 000 FCFA","Plateau","media/annonces/pics/thumbs/0dc3763b38edea2d0918ec8ea2782616.jpg"
"1708086730-203","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Hyundai elantra","5 700 000 FCFA","Plateau","media/annonces/pics/thumbs/18a60a34696e285c1d5d9426efdb715b.jpg"
"1708086730-204","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Citroen c4","3 100 000 FCFA","Plateau","media/annonces/pics/thumbs/392ec0f1dab31a630022288d1657d7a8.jpg"
"1708086730-205","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Fourgon toyota hiace","4 600 000 FCFA","Plateau","media/annonces/pics/thumbs/ad010f7a3165008ad8cb1e630e01c5f2.jpg"
"1708086730-206","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Dacia Logan","2 200 000 FCFA","Plateau","media/annonces/pics/thumbs/f74e3b5765302608ff135510ce2ee676.jpg"
"1708086730-207","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Toyota avensis","6 300 000 FCFA","Plateau","media/annonces/pics/thumbs/c5f4cf26034e50a9f671d1589fdc95f9.jpg"
"1708086730-208","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","bmw 535 i gt blanche","18 000 000 FCFA","Plateau","media/annonces/pics/thumbs/73f7895853cceeef761f0016f3228ca7.jpg"
"1708086730-209","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Audi q5 2012","13 200 000 FCFA","Plateau","media/annonces/pics/thumbs/e17e5224edef6006cee9622ff513c9ce.jpg"
"1708086730-210","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Toyota camry 2013","8 600 000 FCFA","Plateau","media/annonces/pics/thumbs/e19c3fa07cd8326777704eddd1dfef52.jpg"
"1708086730-211","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Mercedes gl450 4matic","28 000 000 FCFA","Plateau","media/annonces/pics/thumbs/63f8f62f37d7674ef153f1b450f18998.jpg"
"1708086730-212","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Bmw x5","12 500 000 FCFA","Plateau","media/annonces/pics/thumbs/f82b6626a575930caa1b6d791a03e8f2.jpg"
"1708086730-213","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Peugeot 308 sw break","","Plateau","media/annonces/pics/thumbs/8fd47d11808fcb19822817f11f07131a.jpg"
"1708086730-214","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Clio","4 500 000 FCFA","Plateau","media/annonces/pics/thumbs/b37fe1d1371f29a24979dcf1a4e8b420.jpg"
"1708086730-215","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Ford fusion titanium","8 300 000 FCFA","Plateau","media/annonces/pics/thumbs/4b8c9893de03407d3ebbb8cb3753cdc4.jpg"
"1708086730-216","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Kia sportage","10 000 FCFA","Plateau","media/annonces/pics/thumbs/3bf2d828e3c067db27499c95c7959d7e.jpg"
"1708086730-217","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Citroën c 4 picasso","2 700 000 FCFA","Plateau","media/annonces/pics/thumbs/0e69dc1a187d27c9c5c8371504cd21dc.jpg"
"1708086730-218","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Renault kangoo","3 500 000 FCFA","Plateau","media/annonces/pics/thumbs/92b993fafb647ff5cd1f56f9ccf97999.jpg"
"1708086730-219","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Chrysler","2 600 000 FCFA","Plateau","media/annonces/pics/thumbs/21ddfa15d701e4c778bb215219baa4b2.png"
"1708086730-220","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Renault megane","1 700 000 FCFA","Plateau","media/annonces/pics/thumbs/864cdb220e67c7e9935d64eed29ff5bd.jpg"
"1708086730-221","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=81","Renault scenic III","3 500 000 FCFA","Plateau","media/annonces/pics/thumbs/e6b24d5995aaf7f57c2ac7ce86ae822b.jpg"
